slug,tested_at,enterprise_status,enterprise_business_name,enterprise_classification,enterprise_page_title,enterprise_content_length,enterprise_load_time,enterprise_url,enterprise_final_url,enterprise_business_indicators,enterprise_error_indicators,hydreight_status,hydreight_business_name,hydreight_classification,hydreight_page_title,hydreight_content_length,hydreight_load_time,hydreight_url,hydreight_final_url,hydreight_business_indicators,hydreight_error_indicators,enterprise_active,hydreight_active,both_active,either_active,primary_business_name,primary_platform
OTk5,2025-06-29T10:45:04.461771,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,10.774045944213867,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/OTk5,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,11.549591064453125,https://booking.hydreight.com/b/OTk5,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTAwMA==,2025-06-29T10:45:20.075552,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,8.685353994369507,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAwMA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ACTIVE,Hydrate KC,ACTIVE_BUSINESS,Hydrate KC,34615,6.819935083389282,https://booking.hydreight.com/b/MTAwMA==,https://booking.hydreight.com/b/MTAwMA==,7,1,False,True,False,True,Hydrate KC,Hydreight
MTAwMQ==,2025-06-29T10:45:33.399272,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,7.965447902679443,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAwMQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,5.251313209533691,https://booking.hydreight.com/b/MTAwMQ==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTAwMg==,2025-06-29T10:45:47.247088,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,7.3232951164245605,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAwMg==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,6.4161927700042725,https://booking.hydreight.com/b/MTAwMg==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTAwMw==,2025-06-29T10:45:58.650276,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,5.299207925796509,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAwMw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,5.996256113052368,https://booking.hydreight.com/b/MTAwMw==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTAwNA==,2025-06-29T10:46:10.593520,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31647,5.925753831863403,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAwNA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ACTIVE,House of Hathor Wellness & Beauty,ACTIVE_BUSINESS,House of Hathor Wellness & Beauty,26573,5.909320116043091,https://booking.hydreight.com/b/MTAwNA==,https://booking.hydreight.com/widget-business/qr64k,3,1,False,True,False,True,House of Hathor Wellness & Beauty,Hydreight
MTAwNQ==,2025-06-29T10:46:28.424127,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,9.732966899871826,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAwNQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,7.990070104598999,https://booking.hydreight.com/b/MTAwNQ==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTAwNg==,2025-06-29T10:46:46.276841,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,7.706411123275757,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAwNg==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,TIMEOUT,,TIMEOUT_ERROR,,0,10,https://booking.hydreight.com/b/MTAwNg==,,0,0,False,False,False,False,,None
MTAwNw==,2025-06-29T10:47:02.793907,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,6.765973091125488,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAwNw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,9.642603158950806,https://booking.hydreight.com/b/MTAwNw==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTAwOA==,2025-06-29T10:47:23.683820,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,6.654742002487183,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAwOA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,14.126781940460205,https://booking.hydreight.com/b/MTAwOA==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
