slug,tested_at,enterprise_status,enterprise_business_name,enterprise_classification,enterprise_page_title,enterprise_content_length,enterprise_load_time,enterprise_url,enterprise_final_url,enterprise_business_indicators,enterprise_error_indicators,hydreight_status,hydreight_business_name,hydreight_classification,hydreight_page_title,hydreight_content_length,hydreight_load_time,hydreight_url,hydreight_final_url,hydreight_business_indicators,hydreight_error_indicators,enterprise_active,hydreight_active,both_active,either_active,primary_business_name,primary_platform
MTYzMA==,2025-06-29T19:53:24.766336,TIMEOUT,,TIMEOUT_ERROR,,0,10,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzMA==,,0,0,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,10.451572895050049,https://booking.hydreight.com/b/MTYzMA==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTYzMQ==,2025-06-29T19:53:41.245289,ERROR_PAGE,,EMPTY_TITLE_INVALID_URL,,31630,8.864393949508667,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzMQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,7.507598876953125,https://booking.hydreight.com/b/MTYzMQ==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTYzMg==,2025-06-29T19:53:56.425619,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,7.047646999359131,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzMg==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ACTIVE,IV HYDRATION + WEST GEORGIA,ACTIVE_BUSINESS,IV HYDRATION + WEST GEORGIA,45339,8.02972412109375,https://booking.hydreight.com/b/MTYzMg==,https://booking.hydreight.com/widget-business/ab42f,6,2,False,True,False,True,IV HYDRATION + WEST GEORGIA,Hydreight
MTYzMw==,2025-06-29T19:54:11.407872,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,7.7748332023620605,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzMw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ACTIVE,Angela McQuade,ACTIVE_BUSINESS,Angela McQuade,46032,7.099020957946777,https://booking.hydreight.com/b/MTYzMw==,https://booking.hydreight.com/widget-business/mf59n,7,2,False,True,False,True,Angela McQuade,Hydreight
MTYzNA==,2025-06-29T19:54:33.211207,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,8.395304918289185,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzNA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ACTIVE,All In Drips LLC,ACTIVE_BUSINESS,All In Drips LLC,45291,13.300075054168701,https://booking.hydreight.com/b/MTYzNA==,https://booking.hydreight.com/widget-business/go62q,6,2,False,True,False,True,All In Drips LLC,Hydreight
MTYzNQ==,2025-06-29T19:54:50.613939,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,9.65139889717102,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzNQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ACTIVE,27business,ACTIVE_BUSINESS,27business,32047,7.64300274848938,https://booking.hydreight.com/b/MTYzNQ==,https://booking.hydreight.com/widget-business/9ufvs,2,2,False,True,False,True,27business,Hydreight
MTYzNg==,2025-06-29T19:55:03.570464,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,7.557829141616821,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzNg==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,5.294220209121704,https://booking.hydreight.com/b/MTYzNg==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTYzNw==,2025-06-29T19:55:16.667385,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,6.937240839004517,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzNw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31260,6.05126690864563,https://booking.hydreight.com/b/MTYzNw==,https://booking.hydreight.com/widget,2,2,False,False,False,False,,None
MTYzOA==,2025-06-29T19:55:29.798202,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,6.963709831237793,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzOA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ACTIVE,Nurse Rescue IV Hydration and More LLC,ACTIVE_BUSINESS,Nurse Rescue IV Hydration and More LLC,36588,6.06192684173584,https://booking.hydreight.com/b/MTYzOA==,https://booking.hydreight.com/widget-business/xq53q,5,1,False,True,False,True,Nurse Rescue IV Hydration and More LLC,Hydreight
MTYzOQ==,2025-06-29T19:55:46.182049,ERROR_PAGE,,UNDEFINED_TITLE_OR_ERROR_INDICATORS,undefined,31648,6.576274871826172,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTYzOQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/widget,1,2,ACTIVE,Brielle Marten,ACTIVE_BUSINESS,Brielle Marten,31964,9.70302700996399,https://booking.hydreight.com/b/MTYzOQ==,https://booking.hydreight.com/widget-business/ew40i,2,2,False,True,False,True,Brielle Marten,Hydreight
